market,market_id,exchange,asset,symbol,maturity,date,samples,impliedApr,markApr,ammImpliedApr,latestSettlementApr,settlementApr,realizedDailyApr,realizedForwardApr,forwardDaysUsed,dailyBasisApr,forwardBasisApr
118-LIGHTER-SOL-29MAY2026,118,Lighter,SOL,SOL,2026-05-29,2026-05-10,24,0.022476201508358242,0.022251308313211694,,0.0014600000000000006,0.008395000000000001,0.008395000000000001,-0.002818014705882388,8,0.01408120150835824,0.02529421621424063
118-LIGHTER-SOL-29MAY2026,118,Lighter,SOL,SOL,2026-05-29,2026-05-11,24,0.030357478924975607,0.029115419831132208,,0.085045,0.08395000000000001,0.08395000000000001,-0.004419873949579893,7,-0.05359252107502441,0.0347773528745555
118-LIGHTER-SOL-29MAY2026,118,Lighter,SOL,SOL,2026-05-29,2026-05-12,24,0.031186460500091665,0.03149349507990914,,0.03796,0.039055,0.039055,-0.01914818627450991,6,-0.007868539499908334,0.050334646774601574
118-LIGHTER-SOL-29MAY2026,118,Lighter,SOL,SOL,2026-05-29,2026-05-13,24,0.025286486454912365,0.025653107660711726,,-0.048545,-0.05475,-0.05475,-0.030788823529411858,5,0.08003648645491236,0.05607530998432422
118-LIGHTER-SOL-29MAY2026,118,Lighter,SOL,SOL,2026-05-29,2026-05-14,24,0.01966218329974027,0.01967801911627651,,0.017155,0.023360000000000002,0.023360000000000002,-0.024798529411764858,4,-0.0036978167002597317,0.04446071271150513
118-LIGHTER-SOL-29MAY2026,118,Lighter,SOL,SOL,2026-05-29,2026-05-15,24,0.026524205697371708,0.027348186876956015,,0.07008,0.07008,0.07008,-0.04085137254901975,3,-0.04355579430262829,0.06737557824639145
118-LIGHTER-SOL-29MAY2026,118,Lighter,SOL,SOL,2026-05-29,2026-05-16,24,0.026137763677216017,0.025808924902893157,,-0.027009999999999996,-0.0365,-0.0365,-0.09631705882352959,2,0.06263776367721602,0.1224548225007456
118-LIGHTER-SOL-29MAY2026,118,Lighter,SOL,SOL,2026-05-29,2026-05-17,17,0.021644297035696494,0.02051588500888321,,-0.15201176470588235,-0.1561341176470588,-0.1561341176470588,-0.15613411764705898,1,0.1777784146827553,0.17777841468275546
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-21,18,0.008099439436470658,0.0075393515725605065,,0.08381592333333333,0.08504922631578948,0.0558803685,0.01700253886383507,27,-0.04778092906352934,-0.008903099427364412
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-22,24,0.008309998246111477,0.007158958363243574,,0.074694987,0.07161701499999999,0.07161701499999999,0.015507237723982624,26,-0.06330701675388851,-0.0071972394778711465
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-23,24,0.009777202835359676,0.010662648020267179,,0.017827184,0.020383133,0.020383133,0.013262846632941886,25,-0.010605930164640325,-0.0034856437975822104
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-24,24,0.013925134733386623,0.014166819557010019,,0.06265330849999999,0.060627887,0.060627887,0.012966168034314643,24,-0.04670275226661338,0.0009589666990719795
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-25,24,0.015614708816317144,0.015569762597716613,,0.0057684965,0.0035196585,0.0035196585,0.01089391938363287,23,0.012095050316317144,0.004720789432684273
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-26,24,0.017298264139216493,0.016132639625674506,,-0.010494115,-0.011512684,-0.011512684,0.011229113060161793,22,0.028810948139216495,0.0060691510790547
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-27,24,0.018634436585675197,0.019589799542416513,,0.020094199,0.022826588999999998,0.022826588999999998,0.012312055777312161,21,-0.004192152414324801,0.006322380808363035
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-28,24,0.018825318363740726,0.020098817511217865,,-0.017331878999999998,-0.0201921285,-0.0201921285,0.011786329116177541,20,0.03901744686374073,0.007038989247563184
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-29,24,0.01709726443030454,0.017103503563069295,,-0.019658827,-0.0212805585,-0.0212805585,0.01346940583281845,19,0.03837782293030454,0.0036278585974860895
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-04-30,24,0.012490809778624165,0.01276029480576129,,-0.051009151499999995,-0.05033934,-0.05033934,0.015399959406863672,18,0.06283014977862417,-0.002909149628239507
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-01,24,0.013668251364178131,0.014808507828871753,,-0.041035051999999995,-0.043400179000000004,-0.043400179000000004,0.01926697701903175,17,0.057068430364178135,-0.005598725654853618
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-02,24,0.012142282547588262,0.012397759921202038,,-0.028400029500000003,-0.0240674065,-0.0240674065,0.02318367427022139,16,0.03620968904758826,-0.011041391722633126
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-03,24,0.01158373210078612,0.011465586849310525,,-0.040272494,-0.035416461,-0.035416461,0.02633374632156915,15,0.047000193100786125,-0.014750014220783031
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-04,24,0.010276585577737956,0.009772737069179494,,-0.0054785039999999995,-0.009811565,-0.009811565,0.03074447541596673,14,0.020088150577737954,-0.020467889838228774
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-05,24,0.010722934678797346,0.011346336083646586,,0.055496315500000004,0.0599942835,0.0599942835,0.03386417083258008,13,-0.049271348821202654,-0.023141236153782732
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-06,24,0.013526823246839887,0.01438632190229301,,0.017864414,0.008152494,0.008152494,0.03168666144362812,12,0.005374329246839888,-0.01815983819678823
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-07,24,0.009949958650500308,0.010118140456256777,,-0.049256604,-0.042772744,-0.042772744,0.0338261312112306,11,0.05272270265050031,-0.02387617256073029
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-08,24,0.011592076647569859,0.01281016183788452,,0.0337828305,0.0370108905,0.0370108905,0.041486018732354066,10,-0.02541881385243014,-0.029893942084784207
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-09,24,0.020363872138522057,0.02176850757072456,,0.1049192865,0.1049192865,0.1049192865,0.041983255202615685,9,-0.08455541436147794,-0.02161938306409363
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-10,24,0.026181786221136604,0.02691909095878481,,0.105723126,0.105723126,0.105723126,0.034116251290441824,8,-0.07954133977886339,-0.00793446506930522
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-11,24,0.02957907378339152,0.030458650340452833,,0.1095,0.1095,0.1095,0.023886697760504814,7,-0.07992092621660848,0.005692376022886705
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-12,24,0.031123593852282777,0.03127633658187238,,0.0669271665,0.0630007155,0.0630007155,0.009617814053922777,6,-0.03187712164771722,0.02150577979836
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-13,24,0.03641549043752764,0.03733811845446038,,0.035261336,0.034737269,0.034737269,-0.0010587662352918414,5,0.0016782214375276397,0.037474256672819485
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-14,24,0.03913440482861337,0.04044709760828465,,0.051152377500000006,0.0556028955,0.0556028955,-0.010007775044115874,4,-0.01646849067138663,0.049142179872729244
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-15,24,0.039558675875545714,0.038332553233107,,0.0200781025,0.0109098865,0.0109098865,-0.03187799855882171,3,0.028648789375545713,0.07143667443436742
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-16,24,0.01609582143738278,0.01570328349515963,,-0.095589193,-0.09350606500000001,-0.09350606500000001,-0.05327194108823363,2,0.10960188643738279,0.06936776252561641
119-HYPERLIQUID-XRP-29MAY2026,119,Hyperliquid,XRP,XRP,2026-05-29,2026-05-17,17,0.01248750427215006,0.010846937322506855,,-0.01924510164705882,-0.013037817176470587,-0.013037817176470587,-0.01303781717646757,1,0.025525321448620644,0.02552532144861763
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-17,22,0.06003141295553222,0.06003141295553222,,-0.0016113920454545454,-0.0025321875,-0.0188969625,0.04625978380813933,43,0.07892837545553222,0.01377162914739289
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-18,24,0.060031412955532215,0.060031412955532215,,-0.05282895937499999,-0.054297399999999996,-0.0434131,0.04781113491071394,42,0.10344451295553223,0.012220278044818275
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-19,24,0.060031412955532215,0.060031412955532215,,0.007590175,0.0105412,0.0080309125,0.05003611624999953,41,0.052000500455532214,0.009995296705532689
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-20,24,0.060017015350913284,0.060031412955532215,0.05999999999999999,-0.00923221875,-0.010512,-0.021274937499999997,0.051086246343749406,40,0.08129195285091328,0.008930769007163879
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-21,24,0.06,0.060031412955532215,0.06,-0.020221,-0.02135615,-0.01702861875,0.05294166131410185,39,0.07702861875,0.007058338685898148
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-22,24,0.05200737582496489,0.05201392019070076,0.05200737582496489,0.01061785,0.014362749999999999,0.056274331250000004,0.054782984473683585,38,-0.004266955425035114,-0.0027756086487186957
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-23,24,0.05208583097377598,0.05181415321099203,0.05177869852786778,0.057444156249999996,0.05663705,0.03900755,0.05474267780405355,37,0.013078280973775981,-0.0026568468302775664
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-24,24,0.052316250363420684,0.05218585351380548,0.05218479892556601,0.030976181250000002,0.0306527,0.035855318750000004,0.05517976468749966,36,0.01646093161342068,-0.0028635143240789765
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-25,24,0.05265468908828105,0.05268559032757531,0.05265468908828105,0.042999737499999996,0.0440701,0.03411518125,0.055731891714285504,35,0.018539507838281045,-0.0030772026260044577
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-26,24,0.05245319904969984,0.05255857599654517,0.05255857599654517,0.033489662499999996,0.0340983,0.059958093750000004,0.05636767731617621,34,-0.007504894700300163,-0.003914478266476368
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-27,24,0.05766382128326623,0.05779314684782111,0.057808831499124504,0.0994771,0.0996596,0.08707303125,0.05625887681818161,33,-0.029409209966733775,0.001404944465084615
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-28,24,0.058180552676103586,0.05850083945036553,0.05848112032973576,0.0634954,0.06152805,0.042074918749999995,0.05529593449218728,32,0.01610563392610359,0.0028846181839163043
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-29,24,0.050970365711393455,0.05079367499103669,0.05078681233815432,0.03032283125,0.03124035,0.03484609375,0.0557224188709674,31,0.016124271961393453,-0.0047520531595739435
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-30,24,0.04831332949360049,0.048235514331558954,0.0482562918765752,0.030251656249999998,0.0295942,0.026770925,0.05641829637499948,30,0.021542404493600488,-0.008104966881398994
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-10-31,24,0.06318130167716884,0.063138286374857,0.06316002326533808,0.0708401125,0.07377745000000001,0.10503468125000003,0.05744061952586174,29,-0.04185337957283118,0.005740682151307103
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-01,24,0.06549236688669373,0.06537468277718016,0.06536568290516369,0.1088037625,0.10870429999999999,0.10295555,0.05574083160714238,28,-0.03746318311330628,0.009751535279551346
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-02,24,0.06601356826714218,0.06570628073538543,0.06575236999415103,0.08213731875000001,0.08024525,0.0735319875,0.05399213833333268,27,-0.007518419232857829,0.012021429933809495
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-03,24,0.06478207915401112,0.06472704297978815,0.0647689025523581,0.0668616125,0.066722,0.0791840125,0.05324060567307608,26,-0.014401933345988882,0.011541473480935038
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-04,24,0.06426824543973596,0.0644913807292793,0.06444126008142483,0.0803757375,0.08083655000000001,0.06876928499999999,0.05220286939999937,25,-0.004501039560264028,0.012065376039736585
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-05,24,0.06108782172945088,0.061017916321268774,0.06092013366710069,0.04825071875,0.04664335,0.04664335,0.0515126020833326,24,0.014444471729450882,0.00957521964611828
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-06,24,0.06044458801931527,0.060492377736670704,0.06048891549387094,0.0590761625,0.05984175,0.05984175,0.05172430869565156,23,0.000602838019315273,0.008720279323663711
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-07,24,0.0648906462873789,0.06484645220629821,0.06488178726770107,0.06221744375,0.06410495,0.06410495,0.05135533409090827,22,0.0007856962873789008,0.013535312196470625
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-08,24,0.06258218299063298,0.06265411234782867,0.06256048585232811,0.05538646875,0.053154950000000006,0.05315495,0.050748209523808624,21,0.009427232990632979,0.011833973466824355
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-09,24,0.0583949174645168,0.058373160319965756,0.058373160319965756,0.0395806,0.041956749999999994,0.041956749999999994,0.05062787249999871,20,0.016438167464516804,0.007767044964518084
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-10,24,0.06483762890772202,0.0647384893584249,0.0647283383103762,0.07920545625,0.0773946,0.07739460000000001,0.051084247368419856,19,-0.012556971092277991,0.01375338153930216
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-11,24,0.05846161920954488,0.05844841610127926,0.058369185025639043,0.021025824999999998,0.021410899999999997,0.0214109,0.049622561111109555,18,0.03705071920954488,0.008839058098435326
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-12,24,0.05531252339687966,0.05530731708286957,0.055237868805064406,0.03262963125,0.03261275,0.03261275,0.05128207058823327,17,0.02269977339687966,0.004030452808646397
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-13,24,0.05853798900499316,0.05836343712261357,0.05840560096433906,0.06449276250000001,0.06525105,0.06525105,0.05244890312499795,16,-0.006713060995006848,0.00608908587999521
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-14,24,0.06290232256053989,0.06269365256041771,0.06280614881536191,0.0969777625,0.09772144999999999,0.09772144999999999,0.05159542666666444,15,-0.0348191274394601,0.01130689589387545
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-15,24,0.06486417406513548,0.06491267471862962,0.06498413935480993,0.09060896875,0.0891695,0.0891695,0.04830071071428372,14,-0.024305325934864522,0.016563463350851758
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-16,24,0.06764060414191841,0.06782469266049078,0.06783640847247067,0.09001949375,0.09053825,0.09053825,0.04515695769230577,13,-0.022897645858081586,0.022483646449612642
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-17,24,0.0672790447118286,0.067314999240121,0.06724614396944675,0.097664875,0.0977324,0.09773240000000001,0.04137518333333171,12,-0.030453355288171405,0.025903861378496894
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-18,24,0.06465713638580331,0.06451652968403848,0.06454237626256326,0.08818536874999999,0.08659625,0.08659625,0.0362517999999984,11,-0.02193911361419669,0.028405336385804912
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-19,24,0.061814680901304875,0.06146039272425433,0.06151876502282937,0.06006485625,0.0601812,0.0601812,0.031217354999998292,10,0.0016334809013048776,0.030597325901306583
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-20,24,0.06499600882605534,0.0649434260270118,0.06489041820912252,0.08260178124999999,0.0848917,0.0848917,0.02799914999999784,9,-0.019895691173944657,0.03699685882605751
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-21,24,0.06705139771787705,0.06694849061173942,0.0670025917089321,0.04464908125,0.0417487,0.0417487,0.020887581249997567,8,0.02530269771787705,0.04616381646787948
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-22,24,0.06647471986307782,0.06655740146364016,0.06647523624845801,0.04695040625,0.04805225,0.04805225,0.017907421428568732,7,0.01842246986307782,0.04856729843450909
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-23,24,0.0597467214439579,0.05977925070799064,0.05972896207010456,0.0139274875,0.0112128,0.011212800000000002,0.012883283333330553,6,0.0485339214439579,0.04686343811062735
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-24,24,0.051917537616083746,0.05208429176258381,0.05189571268380983,0.01519084375,0.017899599999999998,0.017899599999999998,0.013217379999997548,5,0.03401793761608375,0.038700157616086195
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-25,24,0.041413627570716184,0.04149681720776282,0.041374654731485425,-0.019363706249999998,-0.023042450000000003,-0.023042450000000003,0.01204682499999521,4,0.06445607757071618,0.029366802570720975
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-26,24,0.04102670395484886,0.04098364922885377,0.041013824030614106,0.0316893,0.032875549999999996,0.032875549999999996,0.02374324999999544,3,0.008151153954848861,0.017283453954853416
12-BINANCE-BTCUSDT-28NOV2025,12,Binance,BTC,BTCUSDT,2025-11-28,2025-11-27,24,0.04017191351294674,0.04015606759681766,0.041632312617970894,0.01387958125,0.01618045,0.01618045,0.019177099999993175,2,0.023991463512946738,0.020994813512953563
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-21,18,0.006421945732267742,0.00519109537747476,,0.04537254166666667,0.03683215,0.03521155,0.009921511111110072,27,-0.02878960426773226,-0.0034995653788423295
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-22,24,0.010044246349158115,0.010035200050782721,,0.03897971875,0.037113200000000006,0.037113200000000006,0.008948817307690695,26,-0.02706895365084189,0.00109542904146742
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-23,24,0.0084570847762502,0.007629349194444416,,-0.044764968749999995,-0.04673825,-0.04673825,0.007822241999998597,25,0.0551953347762502,0.000634842776251603
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-24,24,0.008192275511379679,0.008188090869324304,,0.035159081249999995,0.03535025,0.03535025,0.010095595833332046,24,-0.02715797448862032,-0.0019033203219523676
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-25,24,0.007535832574569822,0.008450471235843636,,0.004239018749999999,0.0034200499999999987,0.0034200499999999987,0.008997567391303293,23,0.004115782574569824,-0.001461734816733471
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-26,24,0.002388324402370167,0.0018414960807062004,,-0.04376486875,-0.0440555,-0.0440555,0.009251090909090336,22,0.04644382440237017,-0.006862766506720169
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-27,24,-0.000430460398930646,-0.00042575287240559216,,-0.0220085875,-0.022724900000000003,-0.022724900000000003,0.011789500000000024,21,0.022294439601069357,-0.01221996039893067
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-28,24,0.014967058653471572,0.014799777783011161,,0.00925046875,0.0139649,0.0139649,0.013515219999999318,20,0.0010021586534715715,0.0014518386534722542
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-29,24,0.007302466158300242,0.0074662190976594114,,-0.041959487499999996,-0.0475084,-0.0475084,0.013491552631578722,19,0.05481086615830024,-0.00618908647327848
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-04-30,24,0.005109430159482334,0.0039326178437673635,,-0.005850950000000001,-0.0009526500000000005,-0.0009526500000000005,0.016880438888888547,18,0.0060620801594823345,-0.011771008729406212
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-01,24,0.004249209045619964,0.003907517018421757,,-0.003324693750000001,-0.004679300000000001,-0.004679300000000001,0.017929444117645986,17,0.008928509045619964,-0.013680235072026023
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-02,24,0.00354008411871555,0.003907517018421757,,0.0020659000000000016,0.0020878000000000016,0.0020878000000000016,0.019342490624998376,16,0.0014522841187155485,-0.015802406506282826
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-03,24,0.0016025177081305912,0.0011234411871034213,,0.024073575000000003,0.027805700000000003,0.027805700000000003,0.02049280333333172,15,-0.026203182291869413,-0.01889028562520113
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-04,24,0.008614638608502034,0.008756026619323265,,0.044591137499999996,0.0393032,0.0393032,0.01997045357142773,14,-0.03068856139149797,-0.011355814962925696
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-05,24,0.01175463959778693,0.011905654437723604,,0.034798643750000004,0.03954045,0.03954045,0.018483319230767847,13,-0.02778581040221307,-0.006728679632980917
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-06,24,0.015149882553738976,0.015286860426375296,,0.043980675,0.0406902,0.0406902,0.016728558333331495,12,-0.025540317446261028,-0.0015786757795925189
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-07,24,0.003895870977158315,0.0031758452972954856,,-0.03737280625,-0.04001495,-0.04001495,0.014550227272725248,11,0.043910820977158316,-0.010654356295566932
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-08,24,0.0027207211937421913,0.0025787583645914846,,-0.026814724999999998,-0.02564125,-0.02564125,0.02000674499999775,10,0.028361971193742192,-0.01728602380625556
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-09,24,0.005762746937457229,0.00658602196763227,,0.08336143750000001,0.0883154,0.0883154,0.02507874444444269,9,-0.08255265306254278,-0.019315997506985462
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-10,24,0.008343610497274856,0.008959776515280392,,0.043067718750000004,0.04267945,0.04267945,0.017174162499998147,8,-0.034335839502725146,-0.00883055200272329
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-11,24,0.009568849953492857,0.00934339707252122,,0.05071675,0.0468076,0.0468076,0.013530549999996668,7,-0.03723875004650714,-0.0039617000465038115
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-12,24,0.011325805928319069,0.011260780398707091,,0.0105238625,0.01036965,0.01036965,0.00798437499999712,6,0.0009561559283190694,0.0033414309283219482
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-13,24,0.012211411634742582,0.012047378919717388,,0.02157013125,0.01993995,0.01993995,0.007507319999996298,5,-0.00772853836525742,0.004704091634746284
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-14,24,0.008937112076725874,0.007764448614352627,,0.0386361625,0.04584035,0.04584035,0.004399162499993281,4,-0.03690323792327413,0.004537949576732593
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-15,24,0.0108313628709208,0.010959345950333424,,0.004850393749999997,-0.002580550000000003,-0.002580550000000003,-0.009414566666672878,3,0.013411912870920802,0.020245929537593677
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-16,24,0.011099029332188736,0.011451639603650976,,-0.01600570625,-0.014924849999999998,-0.014924849999999998,-0.012831575000006978,2,0.026023879332188735,0.023930604332195717
120-BINANCE-XRPUSDT-29MAY2026,120,Binance,XRP,XRPUSDT,2026-05-29,2026-05-17,17,0.011299056547731843,0.01186959615677574,,-0.0006222176470588233,-0.010738300000000001,-0.010738300000000001,-0.010738300000014078,1,0.022037356547731844,0.02203735654774592
121-HYPERLIQUID-xyzGOLD-29MAY2026,121,Hyperliquid,XAU,xyzGOLD,2026-05-29,2026-04-21,18,0.03440402791462134,0.03172637291115564,,0.110166636,0.10724997094736842,0.098593727,0.09531458306318073,27,-0.06418969908537867,-0.06091055514855939
